nome_clietne;Via;Città;Cap;Provincia;titolare_azienda;recapiti_mail;ANNO;IMPONIBILE
NORMAN SRL;VIA GRECIA 2/4;CASTELGOFFREDO ;46042;MN;LIANA-ELENA(Cont.)-FRANC.O(Colori);"elena.brugnoli@normansrl.com; stefania.tonelli@normansrl.com; ";2022;460,2
NORMAN SRL;VIA GRECIA 2/4;CASTELGOFFREDO ;46042;MN;LIANA-ELENA(Cont.)-FRANC.O(Colori);"elena.brugnoli@normansrl.com; stefania.tonelli@normansrl.com; ";2023;24270,51
NORMAN SRL;VIA GRECIA 2/4;CASTELGOFFREDO ;46042;MN;LIANA-ELENA(Cont.)-FRANC.O(Colori);"elena.brugnoli@normansrl.com; stefania.tonelli@normansrl.com; ";2024;41784,43
NORMAN SRL;VIA GRECIA 2/4;CASTELGOFFREDO ;46042;MN;LIANA-ELENA(Cont.)-FRANC.O(Colori);"elena.brugnoli@normansrl.com; stefania.tonelli@normansrl.com; ";2025;11485,9
NUOVA CALZE REGIA SRL;VIA SONIGA, 3;NUVOLENTO;25080;BS;SIG.RA GEMMA-SIG.ZANETTI-SIG.ROMMI;"info@calzeregia.it; stefano@calzeregia.it";2016;19717,47
NUOVA CALZE REGIA SRL;VIA SONIGA, 3;NUVOLENTO;25080;BS;SIG.RA GEMMA-SIG.ZANETTI-SIG.ROMMI;"info@calzeregia.it; stefano@calzeregia.it";2017;29748,38
NUOVA CALZE REGIA SRL;VIA SONIGA, 3;NUVOLENTO;25080;BS;SIG.RA GEMMA-SIG.ZANETTI-SIG.ROMMI;"info@calzeregia.it; stefano@calzeregia.it";2018;7821,78
NUOVA CALZE REGIA SRL;VIA SONIGA, 3;NUVOLENTO;25080;BS;SIG.RA GEMMA-SIG.ZANETTI-SIG.ROMMI;"info@calzeregia.it; stefano@calzeregia.it";2019;3274,98
NUOVA CALZE REGIA SRL;VIA SONIGA, 3;NUVOLENTO;25080;BS;SIG.RA GEMMA-SIG.ZANETTI-SIG.ROMMI;"info@calzeregia.it; stefano@calzeregia.it";2022;44198,25
NUOVA CALZE REGIA SRL;VIA SONIGA, 3;NUVOLENTO;25080;BS;SIG.RA GEMMA-SIG.ZANETTI-SIG.ROMMI;"info@calzeregia.it; stefano@calzeregia.it";2023;99208,1
NUOVA CALZE REGIA SRL;VIA SONIGA, 3;NUVOLENTO;25080;BS;SIG.RA GEMMA-SIG.ZANETTI-SIG.ROMMI;"info@calzeregia.it; stefano@calzeregia.it";2024;72657,24
NUOVA CALZE REGIA SRL;VIA SONIGA, 3;NUVOLENTO;25080;BS;SIG.RA GEMMA-SIG.ZANETTI-SIG.ROMMI;"info@calzeregia.it; stefano@calzeregia.it";2025;97948,46
NY - NEW YARN SRL;VIA SVIZZERA 38;CASTEL GOFFREDO;46042;MN;FABIO DAMIANI;info@newyarn.it ;2016;626,64
NY - NEW YARN SRL;VIA SVIZZERA 38;CASTEL GOFFREDO;46042;MN;FABIO DAMIANI;info@newyarn.it ;2019;87431,48
NY - NEW YARN SRL;VIA SVIZZERA 38;CASTEL GOFFREDO;46042;MN;FABIO DAMIANI;info@newyarn.it ;2020;52044,77
NY - NEW YARN SRL;VIA SVIZZERA 38;CASTEL GOFFREDO;46042;MN;FABIO DAMIANI;info@newyarn.it ;2021;33464,69
NY - NEW YARN SRL;VIA SVIZZERA 38;CASTEL GOFFREDO;46042;MN;FABIO DAMIANI;info@newyarn.it ;2022;30272,93
NY - NEW YARN SRL;VIA SVIZZERA 38;CASTEL GOFFREDO;46042;MN;FABIO DAMIANI;info@newyarn.it ;2023;20567,72
NY - NEW YARN SRL;VIA SVIZZERA 38;CASTEL GOFFREDO;46042;MN;FABIO DAMIANI;info@newyarn.it ;2024;13196,35
NY - NEW YARN SRL;VIA SVIZZERA 38;CASTEL GOFFREDO;46042;MN;FABIO DAMIANI;info@newyarn.it ;2025;8876,77
NYFIL S.R.L.;VIA DELL'ARTIGIANATO, 69;MONTICHIARI;25018;BS;;l.agricoli@nyfil.eu;2018;5913,91
NYFIL S.R.L.;VIA DELL'ARTIGIANATO, 69;MONTICHIARI;25018;BS;;l.agricoli@nyfil.eu;2020;5407,91
NYFIL S.R.L.;VIA DELL'ARTIGIANATO, 69;MONTICHIARI;25018;BS;;l.agricoli@nyfil.eu;2021;16452,09
NYFIL S.R.L.;VIA DELL'ARTIGIANATO, 69;MONTICHIARI;25018;BS;;l.agricoli@nyfil.eu;2022;14270,24
NYFIL S.R.L.;VIA DELL'ARTIGIANATO, 69;MONTICHIARI;25018;BS;;l.agricoli@nyfil.eu;2023;3842,09
NYFIL S.R.L.;VIA DELL'ARTIGIANATO, 69;MONTICHIARI;25018;BS;;l.agricoli@nyfil.eu;2025;2367,92
NYTEX SRL;VIA LISNETTA 27;CASTELGOFFREDO;46042;MN;Bertola Roberto;"info@nytex.it; roberto.gorgaini@gmail.com";2016;1319,17
NYTEX SRL;VIA LISNETTA 27;CASTELGOFFREDO;46042;MN;Bertola Roberto;"info@nytex.it; roberto.gorgaini@gmail.com";2018;1518,91
NYTEX SRL;VIA LISNETTA 27;CASTELGOFFREDO;46042;MN;Bertola Roberto;"info@nytex.it; roberto.gorgaini@gmail.com";2019;2475,86
NYTEX SRL;VIA LISNETTA 27;CASTELGOFFREDO;46042;MN;Bertola Roberto;"info@nytex.it; roberto.gorgaini@gmail.com";2020;4002,2
NYTEX SRL;VIA LISNETTA 27;CASTELGOFFREDO;46042;MN;Bertola Roberto;"info@nytex.it; roberto.gorgaini@gmail.com";2021;1522,15
NYTEX SRL;VIA LISNETTA 27;CASTELGOFFREDO;46042;MN;Bertola Roberto;"info@nytex.it; roberto.gorgaini@gmail.com";2022;730,21
NYTEX SRL;VIA LISNETTA 27;CASTELGOFFREDO;46042;MN;Bertola Roberto;"info@nytex.it; roberto.gorgaini@gmail.com";2023;1651,47
NYTEX SRL;VIA LISNETTA 27;CASTELGOFFREDO;46042;MN;Bertola Roberto;"info@nytex.it; roberto.gorgaini@gmail.com";2025;777,73
Nastrificio Be Ra Tex srl;Via Campagna, 158;Galliera Veneta;35015;PD;beratex@beratex.it;amministrazione@beratex.it;2024;5465,07
Nastrificio Be Ra Tex srl;Via Campagna, 158;Galliera Veneta;35015;PD;beratex@beratex.it;amministrazione@beratex.it;2025;3732,41
Nastrificio De Bernardi S.r.l.;Via Monte Grappa, 83-85;Concorezzo;20863;MB;Sig. Piero;"piero@nastrificiodebernardi.com; uff.acquisti@nastrificiodebernardi.com";2023;11252,61
Nastrificio De Bernardi S.r.l.;Via Monte Grappa, 83-85;Concorezzo;20863;MB;Sig. Piero;"piero@nastrificiodebernardi.com; uff.acquisti@nastrificiodebernardi.com";2024;27434,61
OFFICINA FILATI S.R.L.;VIA H.DUNANT,8;CASTIGLIONE DELLE STIVIERE;46043;MN;Danilo-Sabrina-Valeria;officinafilati@gmail.com;2010;7663,07
OFFICINA FILATI S.R.L.;VIA H.DUNANT,8;CASTIGLIONE DELLE STIVIERE;46043;MN;Danilo-Sabrina-Valeria;officinafilati@gmail.com;2013;579,26
ONEBUSINESS SRL;PIAZZA PER LA CONCORDIA 21;DESENZANO DEL GARDA;25015;BS;DANILO CASINI MARIAGRAZIA (az Alma);"onebfinatandria@gmail.com; info@onebusiness.it";2016;3179,55
ONEBUSINESS SRL;PIAZZA PER LA CONCORDIA 21;DESENZANO DEL GARDA;25015;BS;DANILO CASINI MARIAGRAZIA (az Alma);"onebfinatandria@gmail.com; info@onebusiness.it";2017;19051,3
ONEBUSINESS SRL;PIAZZA PER LA CONCORDIA 21;DESENZANO DEL GARDA;25015;BS;DANILO CASINI MARIAGRAZIA (az Alma);"onebfinatandria@gmail.com; info@onebusiness.it";2018;21929,53
ONEBUSINESS SRL;PIAZZA PER LA CONCORDIA 21;DESENZANO DEL GARDA;25015;BS;DANILO CASINI MARIAGRAZIA (az Alma);"onebfinatandria@gmail.com; info@onebusiness.it";2019;15243,72
ONEBUSINESS SRL;PIAZZA PER LA CONCORDIA 21;DESENZANO DEL GARDA;25015;BS;DANILO CASINI MARIAGRAZIA (az Alma);"onebfinatandria@gmail.com; info@onebusiness.it";2020;6135,58
ONEBUSINESS SRL;PIAZZA PER LA CONCORDIA 21;DESENZANO DEL GARDA;25015;BS;DANILO CASINI MARIAGRAZIA (az Alma);"onebfinatandria@gmail.com; info@onebusiness.it";2021;4958,49
OVERFLEX SRL;VIALE EUROPA 1;SUISIO;24040;BG;Sig.ra Bovati;overflex@overflex.it;2010;440,02
OVERFLEX SRL;VIALE EUROPA 1;SUISIO;24040;BG;Sig.ra Bovati;overflex@overflex.it;2011;1367,55
OVERFLEX SRL;VIALE EUROPA 1;SUISIO;24040;BG;Sig.ra Bovati;overflex@overflex.it;2012;467,71
PANTHERELLA LTD;HALLON STREET;LEICESTER LE2 8QY - ENGLAND;;;Mr Hall e Mr Ellson sellson@panther;"s.spatti@nyfil.eu;silviacrepaldi@i-dika.com";2015;1382,3
PARVOS D.O.O.;KAJUHOVA ULICA 28;IZOLA - SLOVENIJA;6310;;LIUBO BUBIC;ljubo@bount.si;2019;1609,48
PERRIN S.A.;12 RUE DE VERDUN;MONTCEAU LES MINES - FRANCIA;71300;;CLAUDE BLANCHARD;claude.blanchard@manufacture-perrin.com;2025;1521,2
PIEFFE SPORT SNC;VIA DEL FIORDALISO 10;BOVOLONE;37051;VR;LARA-PAOLO;info@pieffesport.it;2010;6071,02
PIEFFE SPORT SNC;VIA DEL FIORDALISO 10;BOVOLONE;37051;VR;LARA-PAOLO;info@pieffesport.it;2024;286,74
PINORI FILATI S.P.A.;Via Eugenio Gestri, 19;Prato;59100;PO;ALBERTO BARBANI-RENATO 40 (ITMA 23);"info@pinori.it; c.ghinassi@pinori.it";2023;1674,72
PINORI FILATI S.P.A.;Via Eugenio Gestri, 19;Prato;59100;PO;ALBERTO BARBANI-RENATO 40 (ITMA 23);"info@pinori.it; c.ghinassi@pinori.it";2024;871,45
PIROLA PASSAMANERIE SRL;VIA LEONARDO DA VINCI 56/58;CASSANO D'ADDA;20062;MI;;"amministrazione@passamaneriapirola.com;info@passamaneriapirola.com";2020;243,58
PIROLA PASSAMANERIE SRL;VIA LEONARDO DA VINCI 56/58;CASSANO D'ADDA;20062;MI;;"amministrazione@passamaneriapirola.com;info@passamaneriapirola.com";2021;840,23
PIROLA PASSAMANERIE SRL;VIA LEONARDO DA VINCI 56/58;CASSANO D'ADDA;20062;MI;;"amministrazione@passamaneriapirola.com;info@passamaneriapirola.com";2022;1444,24
PIROLA PASSAMANERIE SRL;VIA LEONARDO DA VINCI 56/58;CASSANO D'ADDA;20062;MI;;"amministrazione@passamaneriapirola.com;info@passamaneriapirola.com";2023;1240,36
PIROLA PASSAMANERIE SRL;VIA LEONARDO DA VINCI 56/58;CASSANO D'ADDA;20062;MI;;"amministrazione@passamaneriapirola.com;info@passamaneriapirola.com";2025;696,74
PIROVANO SRL;VIA AL MOGNAGO 22;OGGIONO;23848;LC;SERGIO PIROVANO; info@pirovanosrl.com;2020;0
PIZETA FASHION SRL;VIA MIGLIARA 46;B.GO SAN DONATO;4010;LT;Stefania Zamponi;"s.zamponi@pizetanet.com; a.catracchia@pizetanet.com";2014;1021,05
PIZETA FASHION SRL;VIA MIGLIARA 46;B.GO SAN DONATO;4010;LT;Stefania Zamponi;"s.zamponi@pizetanet.com; a.catracchia@pizetanet.com";2016;1075,67
PIZETA FASHION SRL;VIA MIGLIARA 46;B.GO SAN DONATO;4010;LT;Stefania Zamponi;"s.zamponi@pizetanet.com; a.catracchia@pizetanet.com";2017;377,8
PIZETA FASHION SRL;VIA MIGLIARA 46;B.GO SAN DONATO;4010;LT;Stefania Zamponi;"s.zamponi@pizetanet.com; a.catracchia@pizetanet.com";2018;754,45
PLEAS S.R.O.;Havírská 144;Havlíckuv Brod-Czech Republic;58001;;Jana Fiedlerová;" jana.fiedlerova@pleas.cz; jakub.jirousek@pleas.cz";2022;5244,58
PLEAS S.R.O.;Havírská 144;Havlíckuv Brod-Czech Republic;58001;;Jana Fiedlerová;" jana.fiedlerova@pleas.cz; jakub.jirousek@pleas.cz";2023;91051,48
PLEAS S.R.O.;Havírská 144;Havlíckuv Brod-Czech Republic;58001;;Jana Fiedlerová;" jana.fiedlerova@pleas.cz; jakub.jirousek@pleas.cz";2024;220596,06
PLEAS S.R.O.;Havírská 144;Havlíckuv Brod-Czech Republic;58001;;Jana Fiedlerová;" jana.fiedlerova@pleas.cz; jakub.jirousek@pleas.cz";2025;94609,95
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2010;10405,12
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2011;92495,87
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2012;72391
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2013;43402,77
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2014;11756,28
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2015;9809,85
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2016;9809,59
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2017;11381,69
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2018;9702,11
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2019;12511,68
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2020;10298,11
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2021;24844,87
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2022;14352,54
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2023;5751,44
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2024;4904,34
POMPEA SPA;VIA S. DAMASO 10;MEDOLE;46046;MN;MANUELA-VALERIA VENERI-SIG.VERGNA;fornitori@pompea.com;2025;1148,4
POTENZA SOCKS SOCIETA' COOPERATIVA;VIA CAMPANIA 24;MELISSANO;73040;LE;;potenzacalze@gmail.com;2022;10259,78
POTENZA SOCKS SOCIETA' COOPERATIVA;VIA CAMPANIA 24;MELISSANO;73040;LE;;potenzacalze@gmail.com;2023;22294
POTENZA SOCKS SOCIETA' COOPERATIVA;VIA CAMPANIA 24;MELISSANO;73040;LE;;potenzacalze@gmail.com;2024;13296,03
POTENZA SOCKS SOCIETA' COOPERATIVA;VIA CAMPANIA 24;MELISSANO;73040;LE;;potenzacalze@gmail.com;2025;2691,6
PPH Polexim GmbH sp. z o.o.;ul. Obywatelska 129/131;Lódz ;94104;;AGNIESKA BINIENDA-ZLOTA;abinienda@polexim.com.pl;2023;737,36
PPH Polexim GmbH sp. z o.o.;ul. Obywatelska 129/131;Lódz ;94104;;AGNIESKA BINIENDA-ZLOTA;abinienda@polexim.com.pl;2024;11715,43
PPH Polexim GmbH sp. z o.o.;ul. Obywatelska 129/131;Lódz ;94104;;AGNIESKA BINIENDA-ZLOTA;abinienda@polexim.com.pl;2025;13202,47
PPHU KRAJEWSKI Sp.z o.o.;Ul. Nadbzurzanska 19;Lowicz - POLAND;99400;PL;KAMIL;"kamil@krajewski.com.pl; firma@krajewski.com.pl";2024;1483,17
PRIMAFILA SRLS;VIA SASSARI N. 9;RACALE;73055;LE;;info@primafila.biz;2025;3235,71
RADICI YARN SPA;VIA PROVINCIALE 1125;VILLA D'OGNA;24020;BG;CARDELLA MAURA - FORNONI KATIA;contabilita.radiciyarn@radicigroup.com;2020;150
RADICI YARN SPA;Via Provinciale, 1125;Villa d'Ogna;24020;BG;Bertola3355840864 Vito3356240189;"milvia.pezzoli@radicigroup.com; irene.rondi@radicigroup.com;";2020;201,48
RADICI YARN SPA;VIA PROVINCIALE 1125;VILLA D'OGNA;24020;BG;CARDELLA MAURA - FORNONI KATIA;contabilita.radiciyarn@radicigroup.com;2021;50546,88
RADICI YARN SPA;VIA PROVINCIALE 1125;VILLA D'OGNA;24020;BG;CARDELLA MAURA - FORNONI KATIA;contabilita.radiciyarn@radicigroup.com;2022;29230,18
RADICI YARN SPA;VIA PROVINCIALE 1125;VILLA D'OGNA;24020;BG;CARDELLA MAURA - FORNONI KATIA;contabilita.radiciyarn@radicigroup.com;2023;38634,75
RADICI YARN SPA;VIA PROVINCIALE 1125;VILLA D'OGNA;24020;BG;CARDELLA MAURA - FORNONI KATIA;contabilita.radiciyarn@radicigroup.com;2024;82754,98
RADICI YARN SPA;VIA PROVINCIALE 1125;VILLA D'OGNA;24020;BG;CARDELLA MAURA - FORNONI KATIA;contabilita.radiciyarn@radicigroup.com;2025;56796,35
RAISER TAPES - 22-23;SF No. 126, Poochakadu, K V R Nagar Main Road;641604 - TIRUPUR Tamil Nadu, 33;;;Jan Akbar R;"raisertapes@gmail.com; raiserindia@live.com";2023;350
RAZZABONI NELLA E C. S.A.S.;VIALE GRAMSCI ,301/303;MIRANDOLA;41037;MO;BARALDI ROBERTO;razzaboni@fastwebnet.it;2010;4258,02
REGINA SRL;Via Piovega Z.I.;PIEVE DEL GRAPPA;31017;TV;ZANCHETTIN MAURIZIO;"info@reginasrl.it; acquisti@reginasrl.it";2019;60
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2010;2081
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2011;2519,7
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2012;98449,42
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2013;75249,1
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2014;80002,07
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2015;38597,72
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2016;58239,77
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2017;37498,06
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2018;44474,69
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2019;69922
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2020;35177,98
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2021;56657,87
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2022;51506,1
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2023;40286,58
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2024;31740,74
REMMERT SPA;VIA REMMERT 20;S. MAURIZIO CANAVESE;10077;TO;PIETRINI/MASSIMO SOL.E in39/ROBERTO;"amministrazione@remmert.it;p.rosso@remmert.it";2025;13373,79
RIBBONTEX SRL UNINOMINALE;VIA PALLADIO 43;PAVIOLA DI S.GIORGIO IN BOSCO;35010;PD;ELISA PAN - SIGNORELLI - CRISTINA M;"fatturazione@ribbontex.it; acquisti@ribbontex.it;";2010;731,76
RIBBONTEX SRL UNINOMINALE;VIA PALLADIO 43;PAVIOLA DI S.GIORGIO IN BOSCO;35010;PD;ELISA PAN - SIGNORELLI - CRISTINA M;"fatturazione@ribbontex.it; acquisti@ribbontex.it;";2021;1043,83
RIBBONTEX SRL UNINOMINALE;VIA PALLADIO 43;PAVIOLA DI S.GIORGIO IN BOSCO;35010;PD;ELISA PAN - SIGNORELLI - CRISTINA M;"fatturazione@ribbontex.it; acquisti@ribbontex.it;";2022;4029,9
RIBBONTEX SRL UNINOMINALE;VIA PALLADIO 43;PAVIOLA DI S.GIORGIO IN BOSCO;35010;PD;ELISA PAN - SIGNORELLI - CRISTINA M;"fatturazione@ribbontex.it; acquisti@ribbontex.it;";2023;6798,95
RIBBONTEX SRL UNINOMINALE;VIA PALLADIO 43;PAVIOLA DI S.GIORGIO IN BOSCO;35010;PD;ELISA PAN - SIGNORELLI - CRISTINA M;"fatturazione@ribbontex.it; acquisti@ribbontex.it;";2024;45278,73
RIBBONTEX SRL UNINOMINALE;VIA PALLADIO 43;PAVIOLA DI S.GIORGIO IN BOSCO;35010;PD;ELISA PAN - SIGNORELLI - CRISTINA M;"fatturazione@ribbontex.it; acquisti@ribbontex.it;";2025;17055,86
RIFRA NASTRI S.R.L.;Via Primo Maggio, 98;Concorezzo;20863;MB;ROBERTO RIVA - PIERANTONIO BUI;"roberto@rifranastri.it; pier@rifranastri.it; paola@rifranastri.it";2025;847,64
RIMTEKS  A.S.;Omerli Mah. Ucurtma Sok.No.:1/2;Hadimkoy-Arnavutkoy ISTANBUL-TURKEY;34555;;MAURICE PARDOmpardo@rimteksorme.com;"neriman@rimteksorme.com;kubilay@rimteksorme.com; hande sevinhande.sevindik@rimteksorme.com";2015;0,14
RIMTEKS  A.S.;Omerli Mah. Ucurtma Sok.No.:1/2;Hadimkoy-Arnavutkoy ISTANBUL-TURKEY;34555;;MAURICE PARDOmpardo@rimteksorme.com;"neriman@rimteksorme.com;kubilay@rimteksorme.com; hande sevinhande.sevindik@rimteksorme.com";2016;382,34
RIMTEKS  A.S.;Omerli Mah. Ucurtma Sok.No.:1/2;Hadimkoy-Arnavutkoy ISTANBUL-TURKEY;34555;;MAURICE PARDOmpardo@rimteksorme.com;"neriman@rimteksorme.com;kubilay@rimteksorme.com; hande sevinhande.sevindik@rimteksorme.com";2017;0,96
RIMTEKS  A.S.;Omerli Mah. Ucurtma Sok.No.:1/2;Hadimkoy-Arnavutkoy ISTANBUL-TURKEY;34555;;MAURICE PARDOmpardo@rimteksorme.com;"neriman@rimteksorme.com;kubilay@rimteksorme.com; hande sevinhande.sevindik@rimteksorme.com";2018;16423,04
RIMTEKS  A.S.;Omerli Mah. Ucurtma Sok.No.:1/2;Hadimkoy-Arnavutkoy ISTANBUL-TURKEY;34555;;MAURICE PARDOmpardo@rimteksorme.com;"neriman@rimteksorme.com;kubilay@rimteksorme.com; hande sevinhande.sevindik@rimteksorme.com";2019;4918,65
RIMTEKS  A.S.;Omerli Mah. Ucurtma Sok.No.:1/2;Hadimkoy-Arnavutkoy ISTANBUL-TURKEY;34555;;MAURICE PARDOmpardo@rimteksorme.com;"neriman@rimteksorme.com;kubilay@rimteksorme.com; hande sevinhande.sevindik@rimteksorme.com";2020;1247,17
RIMTEKS  A.S.;Omerli Mah. Ucurtma Sok.No.:1/2;Hadimkoy-Arnavutkoy ISTANBUL-TURKEY;34555;;MAURICE PARDOmpardo@rimteksorme.com;"neriman@rimteksorme.com;kubilay@rimteksorme.com; hande sevinhande.sevindik@rimteksorme.com";2022;0
RIMTEKS  A.S.;Omerli Mah. Ucurtma Sok.No.:1/2;Hadimkoy-Arnavutkoy ISTANBUL-TURKEY;34555;;MAURICE PARDOmpardo@rimteksorme.com;"neriman@rimteksorme.com;kubilay@rimteksorme.com; hande sevinhande.sevindik@rimteksorme.com";2023;196,76
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2010;670,95
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2011;12382,6
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2012;4840,99
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2019;181
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2020;29411,09
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2021;48719,93
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2022;33666,33
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2023;36932,79
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2024;59650,43
SAFTE S.R.L.;VIA ADAMELLO 13;COLLEGNO;10093;TO;FABIO VALENTI;valenti@safte.it;2025;35440,29
SANYLEG SRL A SOCIO UNICO;VIA ALBANIA, 1/3;CASTEL GOFFREDO;46042;MN;;"info@sanyleg.com; monica@sanyleg.com";2022;4239,28
SANYLEG SRL A SOCIO UNICO;VIA ALBANIA, 1/3;CASTEL GOFFREDO;46042;MN;;"info@sanyleg.com; monica@sanyleg.com";2023;1470,46
SARA SPORTLINE SRL;VIA DEGLI ARTIGIANI 18;CROCETTA DEL MONTELLO;31035;TV;SIG. TOMASI - TOMMASO - MAURIZIO;info@sarasportline.com;2010;24385,57
SARA SPORTLINE SRL;VIA DEGLI ARTIGIANI 18;CROCETTA DEL MONTELLO;31035;TV;SIG. TOMASI - TOMMASO - MAURIZIO;info@sarasportline.com;2011;11729,94
