nome_cliente_22;codice_articolo_22;articolo_colore_22;unità_di_misura_22;quantita_22;imponibile_22
FILMAR SPA;PF05704431B0IEX1002;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC001-Z0001;KG;167,720000743866;1784,76
FILMAR SPA;PF05704431B0IEX1003;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC002-Z0169;KG;127,959999293089;1023,68
FILMAR SPA;PF05704431B0IEX1004;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC003-Z0007;KG;228,37999884598;1967,5
FILMAR SPA;PF05704431B0IEX1005;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC004-Z0030;KG;32,6199998259544;283,94
FILMAR SPA;PF05704431B0IEX1008;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC007-Z0048;KG;330,890001971275;2886,38
FILMAR SPA;PF05704431B0IEX1009;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC008-Z0217;KG;68,5500007383525;600,7
FILMAR SPA;PF05704431B0IEX1011;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC010-Z0190;KG;26,3999999165535;211,2
FILMAR SPA;PF05704431B0IEX1012;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC011-Z0063;KG;622,009997962043;5460,52
FILMAR SPA;PF05704431B0IEX1013;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC014-Z0131;KG;110,220000125468;965,57
FILMAR SPA;PF05704431B0IEX1014;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC018-Z0023;KG;25,3999999314547;222,5
FILMAR SPA;PF05704431B0IEX1016;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC020-Z0230;KG;26,3199994564056;210,56
FILMAR SPA;PF05704431B0IEX1018;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC022-Z0072;KG;145,17999932915;1262,22
FILMAR SPA;PF05704431B0IEX1022;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC013-Z0042;KG;33,6399999856949;290,97
FILMAR SPA;PF05704431B0IEX1023;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC016-Z0215;KG;19,1099996566772;152,88
FILMAR SPA;PF05704431B0IEX1031;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - FUXIA;KG;19,4700002670288;155,76
FILMAR SPA;PF05704431B0IEX1035;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - 8097;KG;45,2699990272522;362,16
FILMAR SPA;PF05704431B0IEX1036;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - 7385;KG;42,5499996207654;359,94
FILMAR SPA;PF05704431B0IEX1041;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - TC035;KG;96,1699994802475;769,36
FILMAR SPA;PF05704431B0IEX1049;44/34/2 ELAS BIOCARE  INT. FLEXI PA 66 - 7378 VERDE;KG;90,7999992370605;726,4
FILMAR SPA;PR05700007;;;0;19,8
FILMAR SPA;PR05700019;;;0;431,22
(NON USARE) - CALZIFICIO POTENZA SRL;;;KG;221,680000305176;-2926,17
(NON USARE) - CALZIFICIO POTENZA SRL;;;;0;0
(NON USARE) - CALZIFICIO POTENZA SRL;PF0579040/20XEX1000;40/2 ELAS RIT FLEXI PA 66 - NERO;KG;103,060001373291;1360,39
(NON USARE) - CALZIFICIO POTENZA SRL;PF0579040/20XEX1001;40/2 ELAS RIT FLEXI PA 66 - BLU NOTTE 111;KG;118,619999408722;1565,79
(NON USARE) - CALZIFICIO POTENZA SRL;PF0579786820BMP1004;78/68/2  BIN MICRO PA 6 - GREGGIO;KG;355,150000572205;2699,13
LA BLU SRL;;;;;
LA BLU SRL;PF0580040/20XEX1000;40/2 ELAS RIT FLEXI PA 66 - NERO;KG;54,1199998855591;730,63
LA BLU SRL;PF0580040/20XEX1002;40/2 ELAS RIT FLEXI PA 66 - BIANCO CA010;KG;40,1099989414215;541,5
LA BLU SRL;PF0580070/20XFL1002;70/2 ELAS RIT FLEXY PA 6 - E 1 BIANCO ;KG;155,159998893738;1528,35
INTERSOCKS D.O.O.;;;NR;;80,79
INTERSOCKS D.O.O.;;;;;
INTERSOCKS D.O.O.;PF0585070/20XFL1034;70/2 ELAS RIT FLEXY PA 6 - 37046 AURA SPECIAL;KG;24,3499994277954;255,68
INTERSOCKS D.O.O.;PF0585070/20XFL1037;70/2 ELAS RIT FLEXY PA 6 - 30976 PIETRA M102;KG;19,1500000953674;203,95
INTERSOCKS D.O.O.;PF0585070/20XFL1039;70/2 ELAS RIT FLEXY PA 6 - 37386 GERANIO V073;KG;20,3499994277954;216,73
INTERSOCKS D.O.O.;PF0585070/20XFL1042;70/2 ELAS RIT FLEXY PA 6 - 37047 ABYSS;KG;175,049999237061;1943,63
INTERSOCKS D.O.O.;PF0585070/30XFL1032;70/3 ELAS RIT FLEXY PA 6 - 36935 AZZURRO TURCHESE A106;KG;85,0899982452393;899,64
INTERSOCKS D.O.O.;PF0585070/30XFL1033;70/3 ELAS RIT FLEXY PA 6 - 38027 SCARLET R210;KG;42,7699995040894;449,09
INTERSOCKS D.O.O.;PF0585070/30XFL1035;70/3 ELAS RIT FLEXY PA 6 - 37714 LILLA SILK V012;KG;41,4399995803833;435,13
INTERSOCKS D.O.O.;PF0585070/30XFL1036;70/3 ELAS RIT FLEXY PA 6 - 38807 AURA SPECIAL;KG;20,5500001907349;218,86
INTERSOCKS D.O.O.;PF0585070/30XFL1038;70/3 ELAS RIT FLEXY PA 6 - 36854 DIVA PINK FLUO;KG;30,4899988174438;324,72
INTERSOCKS D.O.O.;PF0585070/30XFL1040;70/3 ELAS RIT FLEXY PA 6 - 38194 WILF ROSE V073;KG;68,5099995136261;729,64
INTERSOCKS D.O.O.;PF0585070/30XFL1041;70/3 ELAS RIT FLEXY PA 6 - 38887 PIETRA M102;KG;87,6199994087219;933,15
INTERSOCKS D.O.O.;PR05850006;;;0;15,25
INTERSOCKS D.O.O.;PR05850019;;;0;102,08
MARCEL LIEBAERT NV;;;KG;133;-1396,5
MARCEL LIEBAERT NV;;;1;;55
MARCEL LIEBAERT NV;;;;0;0
MARCEL LIEBAERT NV;PF0598040/20XEX1010;40/2 ELAS RIT FLEXI PA 66 - M228 MOROCCAN BLUE;KG;62,2199997901917;964,43
MARCEL LIEBAERT NV;PF0598070/20XEX1000;70/2 ELAS RIT FLEXI PA 66 - M237 EBONY;KG;335,619999885559;4515,62
MARCEL LIEBAERT NV;PF0598070/20XEX1005;70/2 ELAS RIT FLEXI PA 66 - M253 BLUEBERRY;KG;414,269997358322;4881,71
MARCEL LIEBAERT NV;PF0598070/20XEX1015;70/2 ELAS RIT FLEXI PA 66 - MIDDENGRIJS;KG;1,00999999046326;60
MARCEL LIEBAERT NV;PF0598070/20XEX1016;70/2 ELAS RIT FLEXI PA 66 - M192 MEDIUM GREY;KG;1,00999999046326;60
MARCEL LIEBAERT NV;PF0598070/20XEX1017;70/2 ELAS RIT FLEXI PA 66 - BLACK GS005;KG;34,6499996185303;478,18
MARCEL LIEBAERT NV;PF0598070/20XEX1019;70/2 ELAS RIT FLEXI PA 66 - KAKI M570;KG;1,00999999046326;60
MARCEL LIEBAERT NV;PF05984434S0IEX1009;44/34/2 ELAS INTER. FLEXI PA 66 - MARINE M284;KG;33,9200000762939;566,47
MARCEL LIEBAERT NV;PR05980010;;;0;1462,66
FLEX TEX SRL;;;N;;20
FLEX TEX SRL;;;;;
FLEX TEX SRL;PF0607070/20X661001;70/2 ELAS RIT PA 66 - ROSA 221 B;KG;87,7300000190735;1052,76
FLEX TEX SRL;PF0607070/20X661012;70/2 ELAS RIT PA 66 - BURRO 6;KG;304,029998779297;3648,36
FLEX TEX SRL;PF0607070/20X661032;70/2 ELAS RIT PA 66 - RUBINO E 80;KG;116,739999771118;1400,88
FLEX TEX SRL;PF0607070/20XEX1001;70/2 ELAS RIT FLEXI PA 66 - ROSA 221 B;KG;15,2400000095367;198,12
FLEX TEX SRL;PF0607070/20XEX1021;70/2 ELAS RIT FLEXI PA 66 - BIANCO DIOR NEW;KG;19,789999961853;283
FLEX TEX SRL;PF0607070/20XEX1030;70/2 ELAS RIT FLEXI PA 66 - BLU 805;KG;119,619998931885;1659,69
FLEX TEX SRL;PF0607070/20XEX1047;70/2 ELAS RIT FLEXI PA 66 - ROSA A CAMPIONE;KG;40,8299994468689;583,87
FLEX TEX SRL;PF0607070/20XEX1048;70/2 ELAS RIT FLEXI PA 66 - MARRONE LORO PIANA;KG;23,289999961853;333,05
FLEX TEX SRL;PF0607070/30XFL1000;70/3 ELAS RIT FLEXY PA 6 - BRUCIATO A CAMPIONE;KG;20,210000038147;210,19
FLEX TEX SRL;PF0607070/30XFL1038;70/3 ELAS RIT FLEXY PA 6 - TANGERINE;KG;20,1100001335144;241,32
FLEX TEX SRL;PF0607070/30XFL1044;70/3 ELAS RIT FLEXY PA 6 - GIALLO BURBERRY;KG;19,460000038147;202,38
FLEX TEX SRL;PF0607070/30XFL1045;70/3 ELAS RIT FLEXY PA 6 - PESCA 077 PEP;KG;20,1500000953674;209,56
FLEX TEX SRL;PF0607070/30XFL1046;70/3 ELAS RIT FLEXY PA 6 - ROSA BURBERRY;KG;20,8599996566772;250,32
FLEX TEX SRL;PF0607167360APF1040;167/36 SO APE PES - KIWI W03;KG;44;440
FLEX TEX SRL;PF0607167480APF1040;167/48 SO APE PES - KIWI W03;KG;19,3999996185303;200
FLEX TEX SRL;PR06070019;;;0;488,74
SOX2SOX B.V.;;;NR;;100
SOX2SOX B.V.;;;;;
SOX2SOX B.V.;PF0611070/20XFL1005;70/2 ELAS RIT FLEXY PA 6 - BLACK;KG;81,1900005340576;852,5
SOX2SOX B.V.;PF0611070/20XFL1006;70/2 ELAS RIT FLEXY PA 6 - 781801 ROSE FLUO;KG;40,8799991607666;429,25
SOX2SOX B.V.;PF0611070/20XFL1008;70/2 ELAS RIT FLEXY PA 6 - 685801 MARINE L. NAVY;KG;39,1800007224083;411,41
SOX2SOX B.V.;PF0611070/20XFL1009;70/2 ELAS RIT FLEXY PA 6 - 731233 TURKIS;KG;39,0600004196167;410,14
SOX2SOX B.V.;PF0611070/20XFL1017;70/2 ELAS RIT FLEXY PA 6 - GREGGIO;KG;198,369997501373;1785,33
SOX2SOX B.V.;PF0611070/20XFL1019;70/2 ELAS RIT FLEXY PA 6 - NEON ROSE 768401;KG;48,6300001144409;510,62
SOX2SOX B.V.;PF0611070/20XFL1020;70/2 ELAS RIT FLEXY PA 6 - 772401 ROSE;KG;39,9099998474121;419,06
SOX2SOX B.V.;PF0611070/20XFL1021;70/2 ELAS RIT FLEXY PA 6 - 776901;KG;40,1999998092651;422,11
SOX2SOX B.V.;PF0611070/20XFL1022;70/2 ELAS RIT FLEXY PA 6 - 4252 KOBALT;KG;41,8999996185303;439,96
SOX2SOX B.V.;PF0611070/20XFL1025;70/2 ELAS RIT FLEXY PA 6 - PUFFO 407;KG;44,5199995040894;467,46
SOX2SOX B.V.;PF0611070/20XFL1026;70/2 ELAS RIT FLEXY PA 6 - MINT GROEN;KG;41,0399990081787;430,93
SOX2SOX B.V.;PF0611070/30XFL1001;70/3 ELAS RIT FLEXY PA 6 - 45776401 ARANCIONE FLUO;KG;97,1199998855591;1019,78
SOX2SOX B.V.;PF0611070/30XFL1002;70/3 ELAS RIT FLEXY PA 6 - 7880 ARANCIONE FLUO;KG;38,6700000762939;406,04
SOX2SOX B.V.;PF0611070/30XFL1003;70/3 ELAS RIT FLEXY PA 6 - 730186 GIALLO FLUO;KG;42,2200002670288;443,32
SOX2SOX B.V.;PF0611070/30XFL1004;70/3 ELAS RIT FLEXY PA 6 - WHITE;KG;149,190000534058;1641,09
SOX2SOX B.V.;PF0611070/30XFL1006;70/3 ELAS RIT FLEXY PA 6 - 781801 ROSE FLUO;KG;189,589999198914;1990,73
SOX2SOX B.V.;PF0611070/30XFL1008;70/3 ELAS RIT FLEXY PA 6 - 685801 MARINE L. NAVY;KG;82,1999988555908;863,12
SOX2SOX B.V.;PF0611070/30XFL1009;70/3 ELAS RIT FLEXY PA 6 - 731233 TURKIS;KG;247,069999694824;2666,18
SOX2SOX B.V.;PF0611070/30XFL1012;70/3 ELAS RIT FLEXY PA 6 - ORANGE;KG;40,2799997329712;422,95
SOX2SOX B.V.;PF0611070/30XFL1018;70/3 ELAS RIT FLEXY PA 6 - G126 ;KG;57,0799999237061;599,35
SOX2SOX B.V.;PF0611070/30XFL1019;70/3 ELAS RIT FLEXY PA 6 - NEON ROSE 768401;KG;164,229999542236;1724,46
SOX2SOX B.V.;PF0611070/30XFL1020;70/3 ELAS RIT FLEXY PA 6 - 772401 ROSE;KG;44,4399995803833;466,64
SOX2SOX B.V.;PF0611070/30XFL1021;70/3 ELAS RIT FLEXY PA 6 - 776901;KG;43,460000038147;456,34
SOX2SOX B.V.;PF0611070/30XFL1022;70/3 ELAS RIT FLEXY PA 6 - 4252 KOBALT;KG;39,75;417,38
SOX2SOX B.V.;PF0611070/30XFL1023;70/3 ELAS RIT FLEXY PA 6 - PINK;KG;44,1499996185303;463,59
SOX2SOX B.V.;PF0611070/30XFL1024;70/3 ELAS RIT FLEXY PA 6 - YELLOW;KG;43,7700004577637;459,59
SOX2SOX B.V.;PF0611070/30XFL1025;70/3 ELAS RIT FLEXY PA 6 - PUFFO 407;KG;45,9800004959106;482,8
SOX2SOX B.V.;PF0611070/30XFL1026;70/3 ELAS RIT FLEXY PA 6 - MINT GROEN;KG;39,2000007629395;411,61
SOX2SOX B.V.;PF0611070/30XFL1027;70/3 ELAS RIT FLEXY PA 6 - 767401 GREY;KG;44,8800001144409;471,24
SOX2SOX B.V.;PF0611070/30XFL1028;70/3 ELAS RIT FLEXY PA 6 - 689001 ROOD;KG;137,909999847412;1448,08
SOX2SOX B.V.;PF0611070/30XFL1029;70/3 ELAS RIT FLEXY PA 6 - 722701 BLUE;KG;146,819999694824;1541,64
SOX2SOX B.V.;PF0611070/30XFL1030;70/3 ELAS RIT FLEXY PA 6 - 771501 BLAUW;KG;42,3899998664856;445,11
SOX2SOX B.V.;PF0611070/30XFL1031;70/3 ELAS RIT FLEXY PA 6 - 730294 SPECIAL BLEU;KG;40,2199993133545;422,32
SOX2SOX B.V.;PF0611070/30XFL1032;70/3 ELAS RIT FLEXY PA 6 - BLU 2965 C;KG;85,1699995994568;894,29
SOX2SOX B.V.;PF0611070/30XFL1033;70/3 ELAS RIT FLEXY PA 6 - 7501 C;KG;38,6900000572205;406,25
SOX2SOX B.V.;PR06110006;;;0;245,3
SOX2SOX B.V.;PR06110010;;;0;1019,09
ALPIN CORAP SAN. TIC. A.S.;;;;;
ALPIN CORAP SAN. TIC. A.S.;PF0617070/20XEX1000;70/2 ELAS RIT FLEXI PA 66 - WHITE;KG;2829,82000851631;35391,83
ALPIN CORAP SAN. TIC. A.S.;PF0617070/20XEX1002;70/2 ELAS RIT FLEXI PA 66 - BLACK;KG;2873,10999858379;35945,45
ALPIN CORAP SAN. TIC. A.S.;PF0617070/20XEX1003;70/2 ELAS RIT FLEXI PA 66 - MB 448 BEIGE;KG;85,300000667572;1040,65
ALPIN CORAP SAN. TIC. A.S.;PF0617070/20XEX1004;70/2 ELAS RIT FLEXI PA 66 - B4942;KG;33,4700000286102;464,78
ALPIN CORAP SAN. TIC. A.S.;PF0617070/20XEX1005;70/2 ELAS RIT FLEXI PA 66 - A6474;KG;1,08000004291534;14,04
ALPIN CORAP SAN. TIC. A.S.;PR06170010;;;0;0
(NON USARE) - ANTORAF SRL Società Unipersonale;;;;;
(NON USARE) - ANTORAF SRL Società Unipersonale;PF0621070/20XRF1000;70/2 ELAS RIT RENYCLE 100% GRS FLEXY PA 6 - NERO;KG;30,1300005912781;482,08
(NON USARE) - ANTORAF SRL Società Unipersonale;PF0621070/20XRF1001;70/2 ELAS RIT RENYCLE 100% GRS FLEXY PA 6 - VERDE FLUO;KG;19,8099994659424;316,96
(NON USARE) - ANTORAF SRL Società Unipersonale;PF0621070/20XRF1003;70/2 ELAS RIT RENYCLE 100% GRS FLEXY PA 6 - GIALLO FLUO;KG;19,75;316
(NON USARE) - ANTORAF SRL Società Unipersonale;PF0621070/20XRF1004;70/2 ELAS RIT RENYCLE 100% GRS FLEXY PA 6 - E 61 GRIGIO;KG;28,8999996185303;462,4
(NON USARE) - ANTORAF SRL Società Unipersonale;PF0621702YG0XFL1000;70/2 ELAS YESS GREEN GRS100 RIT FLEXY PA 6 - NERO;KG;65,8500003814697;1053,6
(NON USARE) - ANTORAF SRL Società Unipersonale;PF0621702YG0XFL1002;70/2 ELAS YESS GREEN GRS100 RIT FLEXY PA 6 - CICLAMINO;KG;38,010000705719;608,16
(NON USARE) - ANTORAF SRL Società Unipersonale;PF0621702YG0XFL1004;70/2 ELAS YESS GREEN GRS100 RIT FLEXY PA 6 - E 61 GRIGIO;KG;22,4699993133545;359,52
(NON USARE) - ANTORAF SRL Società Unipersonale;PR06210006;;;0;19,79
(NON USARE) - ANTORAF SRL Società Unipersonale;PR06210019;;;0;79,12
PIROLA PASSAMANERIE SRL;;;;;
PIROLA PASSAMANERIE SRL;PF0626070/20X661000;70/2 ELAS RIT PA 66 - NERO;KG;32,8199996948242;446,36
PIROLA PASSAMANERIE SRL;PF0626070/20X661002;70/2 ELAS RIT PA 66 - BIANCO;KG;27,8500003814697;339,77
PIROLA PASSAMANERIE SRL;PF0626070/20X661003;70/2 ELAS RIT PA 66 - FUXIA FLUO CHIARO 995;KG;19,5599994659424;266,01
PIROLA PASSAMANERIE SRL;PF0626070/20X661004;70/2 ELAS RIT PA 66 - GIALLO VIVO 13-0858 TP;KG;22;299,2
PIROLA PASSAMANERIE SRL;PR06260006;;;0;9,78
PIROLA PASSAMANERIE SRL;PR06260019;;;0;83,12
FEETNESS SRL;;;NR;;58,88
FEETNESS SRL;;;;;
FEETNESS SRL;PF0632070/20XEX1000;70/2 ELAS RIT FLEXI PA 66 - BIANCO;KG;153,300000190735;1902,28
FEETNESS SRL;PF0632070/20XEX1001;70/2 ELAS RIT FLEXI PA 66 - NERO 999;KG;814,240000009537;10074,58
FEETNESS SRL;PF0632070/20XEX1004;70/2 ELAS RIT FLEXI PA 66 - FUXIA 340;KG;43,3900003433228;529,36
FEETNESS SRL;PF0632070/20XEX1010;70/2 ELAS RIT FLEXI PA 66 - BLU 628/98;KG;39,6899988651276;500,1
FEETNESS SRL;PF0632070/20XEX1011;70/2 ELAS RIT FLEXI PA 66 - GRIGIO 818;KG;43,2200002670288;527,28
FEETNESS SRL;PF0632070/20XEX1015;70/2 ELAS RIT FLEXI PA 66 - GRIGIO 801;KG;39,8800001144409;486,53
FEETNESS SRL;PF0632070/20XEX1025;70/2 ELAS RIT FLEXI PA 66 - GIALLO FLUO E 99;KG;42,3300004005432;516,42
FEETNESS SRL;PF0632070/20XEX1035;70/2 ELAS RIT FLEXI PA 66 - ROYAL 600;KG;42,2699995040894;494,55
FEETNESS SRL;PF0632070/40XFL1000;70/4 ELAS RIT FLEXY PA 6 - BIANCO;KG;39,4099988937378;500,51
FEETNESS SRL;PF0632070/40XFL1035;70/4 ELAS RIT FLEXY PA 6 - ROYAL 600;KG;42,7600002288818;543,05
FEETNESS SRL;PF0632070/60XP61000;70/6 ELAS RIT PA 6 - BIANCO;KG;87,6700005531311;1216,71
FEETNESS SRL;PF0632100/20XEX1006;100/2 ELAS RIT FLEXI PA 66 - ARANCIO 351 FLUO ;KG;41,9500007629395;532,77
FEETNESS SRL;PF0632100/20XEX1015;100/2 ELAS RIT FLEXI PA 66 - GRIGIO 801;KG;39,6700000762939;487,94
FEETNESS SRL;PF0632100/20XEX1017;100/2 ELAS RIT FLEXI PA 66 - GRIGIO 422/C;KG;39,5299997329712;486,22
FEETNESS SRL;PF0632100/20XEX1024;100/2 ELAS RIT FLEXI PA 66 - GREGGIO;KG;36,420000731945;447,97
FEETNESS SRL;PF0632100/20XEX1035;100/2 ELAS RIT FLEXI PA 66 - ROYAL 600;KG;41,4099988937378;525,9
FEETNESS SRL;PF0632100/20XEX1037;100/2 ELAS RIT FLEXI PA 66 - ROYAL 636;KG;36,5000004768372;463,54
FEETNESS SRL;PF0632786830I661025;78/68/3 ELAS INT. PA 66 - GIALLO FLUO E 99;KG;43,6700010299683;681,25
FEETNESS SRL;PF0632786830I661036;78/68/3 ELAS INT. PA 66 - NUDE 131;KG;19,6000003814697;305,76
FEETNESS SRL;PR06320006;;;0;63,99
FEETNESS SRL;PR06320019;;;0;39,2
CALZIFICIO DANY SRL;;;;;
CALZIFICIO DANY SRL;PF0633070/20XEX1023;70/2 ELAS RIT FLEXI PA 66 - NAVY;KG;14,6200004816055;199,57
CALZIFICIO DANY SRL;PF0633070/20XFL1022;70/2 ELAS RIT FLEXY PA 6 - ARANCIO FLUO E 100 A CAMP.;KG;80,4800010919571;1098,55
CALZIFICIO DANY SRL;PF0633070/30XFL1012;70/3 ELAS RIT FLEXY PA 6 - METALLIC;KG;63,289999961853;664,55
CALZIFICIO DANY SRL;PF0633070/30XFL1015;70/3 ELAS RIT FLEXY PA 6 - FUXIA FLUO E 672;KG;60,1199998855591;631,27
CALZIFICIO DANY SRL;PF0633070/30XFL1018;70/3 ELAS RIT FLEXY PA 6 - VERDE BANDIERA;KG;63,3699998855591;665,4
CALZIFICIO DANY SRL;PF0633070/30XFL1019;70/3 ELAS RIT FLEXY PA 6 - PURPURA;KG;60,5699996948242;635,99
CALZIFICIO DANY SRL;PF0633070/30XFL1020;70/3 ELAS RIT FLEXY PA 6 - ROSSO SCOZIA;KG;84,5099992752075;900,04
CALZIFICIO DANY SRL;PF0633070/30XFL1021;70/3 ELAS RIT FLEXY PA 6 - E 53;KG;40,5400009155273;431,75
CALZIFICIO DANY SRL;PF063378QSK0IEX1001;78/68/2 QSKIN INT. FLEXI PA 66 - NERO;KG;60,0100002288818;936,15
CALZIFICIO DANY SRL;PF063378QSK0IEX1003;78/68/2 QSKIN INT. FLEXI PA 66 - BLU E 12;KG;84,9399998188019;1528,92
CALZIFICIO DANY SRL;PF063378QSK0IEX1011;78/68/2 QSKIN INT. FLEXI PA 66 - ROSSO E 33;KG;57,3999996185303;895,44
CALZIFICIO DANY SRL;PR06330006;;;0;70,3
NORMAN SRL;;;;;
NORMAN SRL;PF0649070/20XFL1048;70/2 ELAS RIT FLEXY PA 6 - 06945 CUCUMBER 2022 DNN;KG;46,0199995040894;437,19
NORMAN SRL;PR06490001;;;0;23,01
ALBERTO BARDAZZI SPA;;;;;
ALBERTO BARDAZZI SPA;PF0655070/20XFL1012;70/2 ELAS RIT FLEXY PA 6 - CORALLO;KG;19,4700002670288;198,59
ALBERTO BARDAZZI SPA;PF0655070/20XFL1013;70/2 ELAS RIT FLEXY PA 6 - BECCO GA293;KG;17,8800003528595;182,37
ALBERTO BARDAZZI SPA;PF0655070/20XFL1014;70/2 ELAS RIT FLEXY PA 6 - ROSALUCE;KG;20,75;211,65
ALBERTO BARDAZZI SPA;PF0655070/20XFL1015;70/2 ELAS RIT FLEXY PA 6 - FLUENT PINK RV735;KG;20,3099999427795;207,16
ALBERTO BARDAZZI SPA;PF0655070/20XFL1016;70/2 ELAS RIT FLEXY PA 6 - AMETISTA E 85;KG;264,090001106262;2904,99
ALBERTO BARDAZZI SPA;PF0655070/20XFL1017;70/2 ELAS RIT FLEXY PA 6 - NAVY E 12 - NON USARE;KG;320,06999874115;3520,77
ALBERTO BARDAZZI SPA;PF0655070/20XFL1018;70/2 ELAS RIT FLEXY PA 6 - NAVY E 12;KG;48,1300001144409;558,31
ALBERTO BARDAZZI SPA;PF0655070/20XFL1019;70/2 ELAS RIT FLEXY PA 6 - CHERRY;KG;42,2500009536743;490,1
ALBERTO BARDAZZI SPA;PF0655070/20XFL1020;70/2 ELAS RIT FLEXY PA 6 - FONDENTE;KG;20,6399993896484;239,42
ALBERTO BARDAZZI SPA;PR06550006;;;0;16,25
ALBERTO BARDAZZI SPA;PR06550007;;;0;0
ALBERTO BARDAZZI SPA;PR06550019;;;0;198,1
RADICI YARN SPA;;;;;
RADICI YARN SPA;PF0660786820IMP1000;78/68/2 EL INT MI PA 6 - RN11481 DKT K20B GREY;KG;165,240001678467;2329,87
RADICI YARN SPA;PF0660786820IMP1003;78/68/2 EL INT MI PA 6 - RN11553  BLUE GREY G19A;KG;2164,34999632835;26900,31
FILARTEX SPA;;;;;
FILARTEX SPA;PF0670070/30IVF1008;70/3 EL INT VENERE GRS 100 FLEXY PA 6 - BEIGE 605;KG;208,770001411438;2338,24
FILARTEX SPA;PF0670070/30IVF1009;70/3 EL INT VENERE GRS 100 FLEXY PA 6 - FERRO 8;KG;145,929998397827;1634,43
FILARTEX SPA;PF0670070/30IVF1010;70/3 EL INT VENERE GRS 100 FLEXY PA 6 - NEBBIA 404;KG;88,399998664856;1007,76
FILARTEX SPA;PF0670070/30IVF1011;70/3 EL INT VENERE GRS 100 FLEXY PA 6 - 104 ANTRACITE;KG;204,159998416901;2327,44
FILARTEX SPA;PF0670070/30IVF1012;70/3 EL INT VENERE GRS 100 FLEXY PA 6 - 111 BLU NOTTE;KG;95,0399994850159;1083,46
FILARTEX SPA;PF0670070/30IVF1013;70/3 EL INT VENERE GRS 100 FLEXY PA 6 - 97 NERO;KG;2860,49000382423;32494,69
FILARTEX SPA;PF0670070/30XFL1013;70/3 ELAS RIT FLEXY PA 6 - 97 NERO;KG;866,069993495941;10392,84
FILARTEX SPA;PF0670070/30XFL1014;70/3 ELAS RIT FLEXY PA 6 - NERO A CAMPIONE;KG;306,469997167587;3677,64
FILARTEX SPA;PR06700007;;;0;306,47
CALZIFICIO M&G S.R.L.;;;;;
CALZIFICIO M&G S.R.L.;PF0673040/20XEX1009;40/2 ELAS RIT FLEXI PA 66 - CANDIDO;KG;101,710000038147;1342,57
CALZIFICIO PM SNC;;;;;
CALZIFICIO PM SNC;PF0680070/30XFL1000;70/3 ELAS RIT FLEXY PA 6 - ANTRACITE PORTIERI;KG;536,259999036789;5552,41
CALZIFICIO PM SNC;PF0680070/30XFL1001;70/3 ELAS RIT FLEXY PA 6 - NERO;KG;21,1100001335144;217,44
CALZIFICIO PM SNC;PF0680070/30XFL1002;70/3 ELAS RIT FLEXY PA 6 - E 33 ROSSO;KG;185,219999432564;1921,24
CALZIFICIO PM SNC;PF0680070/30XFL1003;70/3 ELAS RIT FLEXY PA 6 - CANDIDO;KG;64,9299998283386;683,25
MANIFATTURA MARIS SRL ;;;;;
MANIFATTURA MARIS SRL ;PF0685070/10AP61009;70/1 ELAS APE PA 6 - PHANTOM 2016 ;KG;181,630000352859;2103,38
MANIFATTURA MARIS SRL ;PF0685070/20XFL1001;70/2 ELAS RIT FLEXY PA 6 - CARBON GREY N06A;KG;186,379999160767;1863,8
MANIFATTURA MARIS SRL ;PF0685070/20XFL1010;70/2 ELAS RIT FLEXY PA 6 - RV885;KG;0,28999999165535;2,9
MANIFATTURA MARIS SRL ;PF0685070/20XFL1011;70/2 ELAS RIT FLEXY PA 6 - VR339;KG;0,970000028610229;9,7
MANIFATTURA MARIS SRL ;PF0685070/30XFL1002;70/3 ELAS RIT FLEXY PA 6 - N05B FORGED IRON;KG;349,979998588562;3499,8
MANIFATTURA MARIS SRL ;PF0685070/30XFL1004;70/3 ELAS RIT FLEXY PA 6 - ARGENTO GC101;KG;100,529999732971;1005,3
MANIFATTURA MARIS SRL ;PF0685070/30XFL1006;70/3 ELAS RIT FLEXY PA 6 - GRIGIO N03A;KG;326,930000305176;3269,3
MANIFATTURA MARIS SRL ;PF0685070/30XFL1007;70/3 ELAS RIT FLEXY PA 6 - ROSE OF SHARON 17-1635 H09C;KG;102,570000171661;1025,7
